target,method,sample_rate_hz,taps,fft_size,phase_delay_samples,frequency_hz,target_magnitude_db,magnitude_db,group_delay_samples,delay_weight
parametric-eq,phase-interpolation,48000,129,1024,16,16078.125,-1.81563147e-06,-0.00759794508,15.9873289,0
parametric-eq,phase-interpolation,48000,129,1024,16,16125,-1.82298769e-06,-0.0130673101,15.9973761,0
parametric-eq,phase-interpolation,48000,129,1024,16,16171.875,-1.82755189e-06,-0.0181842889,16.009813,0
parametric-eq,phase-interpolation,48000,129,1024,16,16218.75,-1.82674216e-06,-0.0229762679,16.0234753,0
parametric-eq,phase-interpolation,48000,129,1024,16,16265.625,-1.82115188e-06,-0.0275296478,16.0364677,0
parametric-eq,phase-interpolation,48000,129,1024,16,16312.5,-1.81413276e-06,-0.0319268781,16.0469882,0
parametric-eq,phase-interpolation,48000,129,1024,16,16359.375,-1.80978816e-06,-0.0361867213,16.0541087,0
parametric-eq,phase-interpolation,48000,129,1024,16,16406.25,-1.81057648e-06,-0.0402352418,16.0581562,0
parametric-eq,phase-interpolation,48000,129,1024,16,16453.125,-1.815923e-06,-0.0439208608,16.0605231,0
parametric-eq,phase-interpolation,48000,129,1024,16,16500,-1.82262242e-06,-0.0470666779,16.0629946,0
parametric-eq,phase-interpolation,48000,129,1024,16,16546.875,-1.82675769e-06,-0.049536257,16.0669035,0
parametric-eq,phase-interpolation,48000,129,1024,16,16593.75,-1.82598829e-06,-0.0512829327,16.0724962,0
parametric-eq,phase-interpolation,48000,129,1024,16,16640.625,-1.8208721e-06,-0.052360253,16.0788042,0
parametric-eq,phase-interpolation,48000,129,1024,16,16687.5,-1.8144762e-06,-0.0528890169,16.0840753,0
parametric-eq,phase-interpolation,48000,129,1024,16,16734.375,-1.81054069e-06,-0.0529962394,16.0865674,0
parametric-eq,phase-interpolation,48000,129,1024,16,16781.25,-1.81129356e-06,-0.0527541127,16.0853383,0
parametric-eq,phase-interpolation,48000,129,1024,16,16828.125,-1.81619191e-06,-0.052146847,16.0806732,0
parametric-eq,phase-interpolation,48000,129,1024,16,16875,-1.82229939e-06,-0.0510803982,16.0739551,0
parametric-eq,phase-interpolation,48000,129,1024,16,16921.875,-1.82604401e-06,-0.0494304672,16.0670403,0
parametric-eq,phase-interpolation,48000,129,1024,16,16968.75,-1.82530546e-06,-0.0471066922,16.0614241,0
parametric-eq,phase-interpolation,48000,129,1024,16,17015.625,-1.82061327e-06,-0.0441035599,16.0575782,0
parametric-eq,phase-interpolation,48000,129,1024,16,17062.5,-1.81478013e-06,-0.0405146626,16.054763,0
parametric-eq,phase-interpolation,48000,129,1024,16,17109.375,-1.81121812e-06,-0.0365037519,16.0513992,0
parametric-eq,phase-interpolation,48000,129,1024,16,17156.25,-1.81194446e-06,-0.0322458387,16.045825,0
parametric-eq,phase-interpolation,48000,129,1024,16,17203.125,-1.81644141e-06,-0.0278652051,16.0370912,0
parametric-eq,phase-interpolation,48000,129,1024,16,17250,-1.82201335e-06,-0.0233984314,16.0254303,0
parametric-eq,phase-interpolation,48000,129,1024,16,17296.875,-1.82540045e-06,-0.0187989787,16.012187,0
parametric-eq,phase-interpolation,48000,129,1024,16,17343.75,-1.82468432e-06,-0.0139808519,15.9992433,0
parametric-eq,phase-interpolation,48000,129,1024,16,17390.625,-1.8203724e-06,-0.00888105065,15.9882014,0
parametric-eq,phase-interpolation,48000,129,1024,16,17437.5,-1.81504941e-06,-0.00351196052,15.9796974,0
parametric-eq,phase-interpolation,48000,129,1024,16,17484.375,-1.81183004e-06,0.00202051801,15.9731597,0
parametric-eq,phase-interpolation,48000,129,1024,16,17531.25,-1.81253783e-06,0.00754153993,15.9671216,0
parametric-eq,phase-interpolation,48000,129,1024,16,17578.125,-1.81667428e-06,0.0128634189,15.9599411,0
parametric-eq,phase-interpolation,48000,129,1024,16,17625,-1.82175979e-06,0.0178477086,15.9505969,0
parametric-eq,phase-interpolation,48000,129,1024,16,17671.875,-1.82481812e-06,0.0224451108,15.9391958,0
parametric-eq,phase-interpolation,48000,129,1024,16,17718.75,-1.82411688e-06,0.0266953107,15.9269614,0
parametric-eq,phase-interpolation,48000,129,1024,16,17765.625,-1.82014694e-06,0.0306871704,15.9157106,0
parametric-eq,phase-interpolation,48000,129,1024,16,17812.5,-1.81528819e-06,0.0344977804,15.907058,0
parametric-eq,phase-interpolation,48000,129,1024,16,17859.375,-1.81238467e-06,0.0381384889,15.9017113,0
parametric-eq,phase-interpolation,48000,129,1024,16,17906.25,-1.81308106e-06,0.0415327795,15.8991813,0
parametric-eq,phase-interpolation,48000,129,1024,16,17953.125,-1.81689288e-06,0.0445361955,15.8980379,0
parametric-eq,phase-interpolation,48000,129,1024,16,18000,-1.8215349e-06,0.0469891709,15.8965921,0
parametric-eq,phase-interpolation,48000,129,1024,16,18046.875,-1.82428944e-06,0.048778572,15.8936903,0
parametric-eq,phase-interpolation,48000,129,1024,16,18093.75,-1.82359627e-06,0.0498798724,15.8892562,0
parametric-eq,phase-interpolation,48000,129,1024,16,18140.625,-1.81993468e-06,0.0503608439,15.8843353,0
parametric-eq,phase-interpolation,48000,129,1024,16,18187.5,-1.8155e-06,0.0503452488,15.880622,0
parametric-eq,phase-interpolation,48000,129,1024,16,18234.375,-1.81288904e-06,0.0499532665,15.8796873,0
parametric-eq,phase-interpolation,48000,129,1024,16,18281.25,-1.81358053e-06,0.0492459777,15.8822594,0
parametric-eq,phase-interpolation,48000,129,1024,16,18328.125,-1.81709929e-06,0.048199337,15.8878884,0
parametric-eq,phase-interpolation,48000,129,1024,16,18375,-1.82133542e-06,0.0467194764,15.8951474,0
parametric-eq,phase-interpolation,48000,129,1024,16,18421.875,-1.82380787e-06,0.0446921665,15.9022772,0
parametric-eq,phase-interpolation,48000,129,1024,16,18468.75,-1.82311656e-06,0.0420436095,15.9079761,0
parametric-eq,phase-interpolation,48000,129,1024,16,18515.625,-1.81973367e-06,0.0387846323,15.9119744,0
parametric-eq,phase-interpolation,48000,129,1024,16,18562.5,-1.81568786e-06,0.0350180322,15.9151326,0
parametric-eq,phase-interpolation,48000,129,1024,16,18609.375,-1.81334922e-06,0.0309056881,15.9190182,0
parametric-eq,phase-interpolation,48000,129,1024,16,18656.25,-1.81404177e-06,0.0266104071,15.9251575,0
parametric-eq,phase-interpolation,48000,129,1024,16,18703.125,-1.81729533e-06,0.0222390026,15.9343036,0
parametric-eq,phase-interpolation,48000,129,1024,16,18750,-1.82115854e-06,0.0178125121,15.9460571,0
parametric-eq,phase-interpolation,48000,129,1024,16,18796.875,-1.82336776e-06,0.0132769849,15.9590134,0
parametric-eq,phase-interpolation,48000,129,1024,16,18843.75,-1.8226726e-06,0.00854960746,15.9713684,0
parametric-eq,phase-interpolation,48000,129,1024,16,18890.625,-1.8195422e-06,0.00357874244,15.9817033,0
parametric-eq,phase-interpolation,48000,129,1024,16,18937.5,-1.81585436e-06,-0.00160984222,15.9895901,0
parametric-eq,phase-interpolation,48000,129,1024,16,18984.375,-1.81377046e-06,-0.00690186863,15.9957416,0
parametric-eq,phase-interpolation,48000,129,1024,16,19031.25,-1.81446957e-06,-0.0121238034,16.0016403,0
parametric-eq,phase-interpolation,48000,129,1024,16,19078.125,-1.81748261e-06,-0.0170992825,16.0088149,0
parametric-eq,phase-interpolation,48000,129,1024,16,19125,-1.82100187e-06,-0.0217071079,16.0180972,0
parametric-eq,phase-interpolation,48000,129,1024,16,19171.875,-1.82296424e-06,-0.025914493,16.0291999,0
parametric-eq,phase-interpolation,48000,129,1024,16,19218.75,-1.82225991e-06,-0.0297705875,16.0408088,0
parametric-eq,phase-interpolation,48000,129,1024,16,19265.625,-1.81935875e-06,-0.0333635491,16.0511475,0
parametric-eq,phase-interpolation,48000,129,1024,16,19312.5,-1.81600172e-06,-0.0367611195,16.0587542,0
parametric-eq,phase-interpolation,48000,129,1024,16,19359.375,-1.81415733e-06,-0.0399621255,16.0631147,0
parametric-eq,phase-interpolation,48000,129,1024,16,19406.25,-1.81486814e-06,-0.0428812202,16.0648653,0
parametric-eq,phase-interpolation,48000,129,1024,16,19453.125,-1.81766257e-06,-0.0453739371,16.0654727,0
parametric-eq,phase-interpolation,48000,129,1024,16,19500,-1.82086335e-06,-0.0472907125,16.0665391,0
parametric-eq,phase-interpolation,48000,129,1024,16,19546.875,-1.82259303e-06,-0.0485352833,16.0690497,0
parametric-eq,phase-interpolation,48000,129,1024,16,19593.75,-1.82187454e-06,-0.0491008418,16.0729079,0
parametric-eq,phase-interpolation,48000,129,1024,16,19640.625,-1.81918196e-06,-0.0490675035,16.0769708,0
parametric-eq,phase-interpolation,48000,129,1024,16,19687.5,-1.81613184e-06,-0.0485623784,16.0795692,0
parametric-eq,phase-interpolation,48000,129,1024,16,19734.375,-1.8145138e-06,-0.0477006469,16.0792703,0
parametric-eq,phase-interpolation,48000,129,1024,16,19781.25,-1.81524117e-06,-0.0465346298,16.0755359,0
parametric-eq,phase-interpolation,48000,129,1024,16,19828.125,-1.81783651e-06,-0.0450340664,16.0689743,0
parametric-eq,phase-interpolation,48000,129,1024,16,19875,-1.82074122e-06,-0.0431064772,16.0610735,0
parametric-eq,phase-interpolation,48000,129,1024,16,19921.875,-1.82225042e-06,-0.0406481701,16.0535369,0
parametric-eq,phase-interpolation,48000,129,1024,16,19968.75,-1.82151301e-06,-0.0376024392,16.0475255,0
parametric-eq,phase-interpolation,48000,129,1024,16,20015.625,-1.81901057e-06,-0.0339981926,16.0431529,0
parametric-eq,phase-interpolation,48000,129,1024,16,20062.5,-1.81624635e-06,-0.0299512056,16.0394649,0
parametric-eq,phase-interpolation,48000,129,1024,16,20109.375,-1.81484336e-06,-0.0256273315,16.0349106,0
parametric-eq,phase-interpolation,48000,129,1024,16,20156.25,-1.81559195e-06,-0.0211844291,16.0280884,0
parametric-eq,phase-interpolation,48000,129,1024,16,20203.125,-1.81800563e-06,-0.0167194229,16.0184235,0
parametric-eq,phase-interpolation,48000,129,1024,16,20250,-1.82063397e-06,-0.0122444515,16.0064679,0
parametric-eq,phase-interpolation,48000,129,1024,16,20296.875,-1.82193315e-06,-0.00770269915,15.9936867,0
parametric-eq,phase-interpolation,48000,129,1024,16,20343.75,-1.82117224e-06,-0.0030163793,15.9818288,0
parametric-eq,phase-interpolation,48000,129,1024,16,20390.625,-1.81884344e-06,0.00185534389,15.9721685,0
parametric-eq,phase-interpolation,48000,129,1024,16,20437.5,-1.81634667e-06,0.0068752492,15.9649664,0
parametric-eq,phase-interpolation,48000,129,1024,16,20484.375,-1.81514908e-06,0.0119228062,15.9593944,0
parametric-eq,phase-interpolation,48000,129,1024,16,20531.25,-1.81592341e-06,0.0168273402,15.9539594,0
parametric-eq,phase-interpolation,48000,129,1024,16,20578.125,-1.81817104e-06,0.0214245485,15.9472291,0
parametric-eq,phase-interpolation,48000,129,1024,16,20625,-1.82054029e-06,0.0256106536,15.9385259,0
parametric-eq,phase-interpolation,48000,129,1024,16,20671.875,-1.82163833e-06,0.0293696495,15.9282727,0
parametric-eq,phase-interpolation,48000,129,1024,16,20718.75,-1.82084946e-06,0.0327614508,15.9178319,0
parametric-eq,phase-interpolation,48000,129,1024,16,20765.625,-1.8186795e-06,0.0358766064,15.9089138,0
parametric-eq,phase-interpolation,48000,129,1024,16,20812.5,-1.81643397e-06,0.0387785004,15.9028223,0
parametric-eq,phase-interpolation,48000,129,1024,16,20859.375,-1.81543365e-06,0.0414596698,15.8998853,0
parametric-eq,phase-interpolation,48000,129,1024,16,20906.25,-1.81623815e-06,0.0438323819,15.8993291,0
parametric-eq,phase-interpolation,48000,129,1024,16,20953.125,-1.81833376e-06,0.0457578574,15.8996559,0
parametric-eq,phase-interpolation,48000,129,1024,16,21000,-1.8204591e-06,0.0471007583,15.8993468,0
parametric-eq,phase-interpolation,48000,129,1024,16,21046.875,-1.8213634e-06,0.0477840112,15.8975707,0
parametric-eq,phase-interpolation,48000,129,1024,16,21093.75,-1.82054218e-06,0.0478189433,15.8945718,0
parametric-eq,phase-interpolation,48000,129,1024,16,21140.625,-1.81851775e-06,0.0472970441,15.8915614,0
parametric-eq,phase-interpolation,48000,129,1024,16,21187.5,-1.81650929e-06,0.0463471915,15.890164,0
parametric-eq,phase-interpolation,48000,129,1024,16,21234.375,-1.81569948e-06,0.0450779435,15.8916696,0
parametric-eq,phase-interpolation,48000,129,1024,16,21281.25,-1.81653854e-06,0.0435313252,15.8964361,0
parametric-eq,phase-interpolation,48000,129,1024,16,21328.125,-1.81849478e-06,0.0416692641,15.9037153,0
parametric-eq,phase-interpolation,48000,129,1024,16,21375,-1.82038945e-06,0.0393988135,15.9119834,0
parametric-eq,phase-interpolation,48000,129,1024,16,21421.875,-1.82110612e-06,0.0366244705,15.9196222,0
parametric-eq,phase-interpolation,48000,129,1024,16,21468.75,-1.82024813e-06,0.0333034808,15.9256384,0
parametric-eq,phase-interpolation,48000,129,1024,16,21515.625,-1.81835723e-06,0.0294787087,15.9300935,0
parametric-eq,phase-interpolation,48000,129,1024,16,21562.5,-1.81657347e-06,0.0252739461,15.9340466,0
parametric-eq,phase-interpolation,48000,129,1024,16,21609.375,-1.81594871e-06,0.0208536918,15.9390388,0
parametric-eq,phase-interpolation,48000,129,1024,16,21656.25,-1.81682675e-06,0.0163656539,15.9463541,0
parametric-eq,phase-interpolation,48000,129,1024,16,21703.125,-1.81865503e-06,0.0118921421,15.9563947,0
parametric-eq,phase-interpolation,48000,129,1024,16,21750,-1.82033056e-06,0.0074324523,15.9684602,0
parametric-eq,phase-interpolation,48000,129,1024,16,21796.875,-1.82086446e-06,0.0029241188,15.9810295,0
parametric-eq,phase-interpolation,48000,129,1024,16,21843.75,-1.81996525e-06,-0.00170695197,15.992418,0
parametric-eq,phase-interpolation,48000,129,1024,16,21890.625,-1.81819701e-06,-0.00649068217,16.0015075,0
parametric-eq,phase-interpolation,48000,129,1024,16,21937.5,-1.81662724e-06,-0.0113771163,16.0082158,0
parametric-eq,phase-interpolation,48000,129,1024,16,21984.375,-1.81618326e-06,-0.0162373355,16.0134917,0
parametric-eq,phase-interpolation,48000,129,1024,16,22031.25,-1.81710478e-06,-0.0209007846,16.0188396,0
parametric-eq,phase-interpolation,48000,129,1024,16,22078.125,-1.81881544e-06,-0.0252121692,16.0255904,0
parametric-eq,phase-interpolation,48000,129,1024,16,22125,-1.82028176e-06,-0.0290821069,16.034252,0
parametric-eq,phase-interpolation,48000,129,1024,16,22171.875,-1.82063659e-06,-0.0325085343,16.0442395,0
parametric-eq,phase-interpolation,48000,129,1024,16,22218.75,-1.81969163e-06,-0.035559272,16.0541079,0
parametric-eq,phase-interpolation,48000,129,1024,16,22265.625,-1.81803618e-06,-0.0383239618,16.0621814,0
parametric-eq,phase-interpolation,48000,129,1024,16,22312.5,-1.81667119e-06,-0.0408576077,16.0672903,0
parametric-eq,phase-interpolation,48000,129,1024,16,22359.375,-1.81640485e-06,-0.043141721,16.0692787,0
parametric-eq,phase-interpolation,48000,129,1024,16,22406.25,-1.81737445e-06,-0.0450809586,16.0690519,0
parametric-eq,phase-interpolation,48000,129,1024,16,22453.125,-1.81897691e-06,-0.046536902,16.0681434,0
parametric-eq,phase-interpolation,48000,129,1024,16,22500,-1.82024253e-06,-0.0473836462,16.0679978,0
parametric-eq,phase-interpolation,48000,129,1024,16,22546.875,-1.82042089e-06,-0.0475598583,16.0692989,0
parametric-eq,phase-interpolation,48000,129,1024,16,22593.75,-1.81942548e-06,-0.0470935213,16.0716504,0
parametric-eq,phase-interpolation,48000,129,1024,16,22640.625,-1.81787385e-06,-0.0460880675,16.0737562,0
parametric-eq,phase-interpolation,48000,129,1024,16,22687.5,-1.8167058e-06,-0.0446762958,16.0740173,0
parametric-eq,phase-interpolation,48000,129,1024,16,22734.375,-1.81661504e-06,-0.0429631961,16.0712707,0
parametric-eq,phase-interpolation,48000,129,1024,16,22781.25,-1.81763749e-06,-0.0409837996,16.0653318,0
parametric-eq,phase-interpolation,48000,129,1024,16,22828.125,-1.81914034e-06,-0.038695224,16.0570943,0
parametric-eq,phase-interpolation,48000,129,1024,16,22875,-1.82021245e-06,-0.036006426,16.0481406,0
parametric-eq,phase-interpolation,48000,129,1024,16,22921.875,-1.82021586e-06,-0.0328319387,16.0400416,0
parametric-eq,phase-interpolation,48000,129,1024,16,22968.75,-1.81916512e-06,-0.0291448734,16.0336648,0
parametric-eq,phase-interpolation,48000,129,1024,16,23015.625,-1.81770909e-06,-0.0250047572,16.0288081,0
parametric-eq,phase-interpolation,48000,129,1024,16,23062.5,-1.81673144e-06,-0.020547285,16.0243265,0
parametric-eq,phase-interpolation,48000,129,1024,16,23109.375,-1.81681526e-06,-0.0159405286,16.0186936,0
parametric-eq,phase-interpolation,48000,129,1024,16,23156.25,-1.81789556e-06,-0.0113275058,16.0107374,0
parametric-eq,phase-interpolation,48000,129,1024,16,23203.125,-1.81930666e-06,-0.00678119168,16.0002162,0
parametric-eq,phase-interpolation,48000,129,1024,16,23250,-1.82019119e-06,-0.00229229722,15.9879675,0
parametric-eq,phase-interpolation,48000,129,1024,16,23296.875,-1.82002014e-06,0.00220485574,15.9755665,0
parametric-eq,phase-interpolation,48000,129,1024,16,23343.75,-1.81890895e-06,0.00678043378,15.9646454,0
parametric-eq,phase-interpolation,48000,129,1024,16,23390.625,-1.81754098e-06,0.0114551424,15.956188,0
parametric-eq,phase-interpolation,48000,129,1024,16,23437.5,-1.81674838e-06,0.016169168,15.9501195,0
parametric-eq,phase-interpolation,48000,129,1024,16,23484.375,-1.81700679e-06,0.0207884636,15.945382,0
parametric-eq,phase-interpolation,48000,129,1024,16,23531.25,-1.81815022e-06,0.0251456746,15.9404584,0
parametric-eq,phase-interpolation,48000,129,1024,16,23578.125,-1.8194768e-06,0.0290971081,15.9341047,0
parametric-eq,phase-interpolation,48000,129,1024,16,23625,-1.82017852e-06,0.0325698309,15.9259533,0
parametric-eq,phase-interpolation,48000,129,1024,16,23671.875,-1.81983248e-06,0.0355775455,15.9167132,0
parametric-eq,phase-interpolation,48000,129,1024,16,23718.75,-1.81865541e-06,0.0381981778,15.9078745,0
parametric-eq,phase-interpolation,48000,129,1024,16,23765.625,-1.81736857e-06,0.040523584,15.9010527,0
parametric-eq,phase-interpolation,48000,129,1024,16,23812.5,-1.81675681e-06,0.0426045372,15.8972719,0
parametric-eq,phase-interpolation,48000,129,1024,16,23859.375,-1.81719086e-06,0.0444163297,15.8965158,0
parametric-eq,phase-interpolation,48000,129,1024,16,23906.25,-1.81840301e-06,0.0458608789,15.8977521,0
parametric-eq,phase-interpolation,48000,129,1024,16,23953.125,-1.81965173e-06,0.046804443,15.8994201,0
parametric-eq,phase-interpolation,48000,129,1024,16,24000,-1.82017431e-06,0.0471336873,15.9001552,0
parametric-eq,complex-minimax,48000,129,1024,16,0,3.85730987e-15,0.322216571,14.8492952,0
parametric-eq,complex-minimax,48000,129,1024,16,46.875,-5.43410295e-07,0.321584249,14.8651079,0
parametric-eq,complex-minimax,48000,129,1024,16,93.75,-1.85412125e-06,0.319302937,14.9079825,0
parametric-eq,complex-minimax,48000,129,1024,16,140.625,-3.15814005e-06,0.314363008,14.9658893,0
parametric-eq,complex-minimax,48000,129,1024,16,187.5,-3.67615948e-06,0.305506298,15.0236682,0
parametric-eq,complex-minimax,48000,129,1024,16,234.375,-3.08160572e-06,0.291697649,15.0684052,0
parametric-eq,complex-minimax,48000,129,1024,16,281.25,-1.70319478e-06,0.272522001,15.0939114,0
parametric-eq,complex-minimax,48000,129,1024,16,328.125,-3.48502546e-07,0.248368067,15.1027705,0
parametric-eq,complex-minimax,48000,129,1024,16,375,1.60136208e-07,0.220335538,15.1052665,0
parametric-eq,complex-minimax,48000,129,1024,16,421.875,-5.23627377e-07,0.189898482,15.1155319,0
parametric-eq,complex-minimax,48000,129,1024,16,468.75,-2.04025109e-06,0.158444509,15.1462237,0
parametric-eq,complex-minimax,48000,129,1024,16,515.625,-3.50416827e-06,0.126858364,15.2036617,0
parametric-eq,complex-minimax,48000,129,1024,16,562.5,-4.00961963e-06,0.0953071965,15.2853127,0
parametric-eq,complex-minimax,48000,129,1024,16,609.375,-3.18067592e-06,0.0633103246,15.3806545,0
